TopN,MAE,Precision,Recall,F1,Algo,Dataset,Neighbors,Sparsity
80,1.0265273734047167,0.035,0.92,0.067434554973822,SVD,custom,,0.35
85,0.8936954625152543,0.03294117647058823,0.92,0.06360493827160492,KNN,custom,18.0,0.35
85,1.0203888695988133,0.03294117647058823,0.92,0.06360493827160492,SVD,custom,,0.35
90,0.8936954625152543,0.03111111111111111,0.92,0.06018691588785047,KNN,custom,18.0,0.35
90,1.0410564285481034,0.03111111111111111,0.92,0.06018691588785047,SVD,custom,,0.35
95,0.8936954625152543,0.029473684210526315,0.92,0.05711751662971175,KNN,custom,18.0,0.35
95,1.0224699374863857,0.029473684210526315,0.92,0.05711751662971175,SVD,custom,,0.35
100,0.8936954625152543,0.028000000000000004,0.92,0.054345991561181445,KNN,custom,18.0,0.35
100,1.0399189456410158,0.028000000000000004,0.92,0.054345991561181445,SVD,custom,,0.35
10,0.8936038865705626,0.28,0.92,0.42933333333333334,KNN,custom,19.0,0.35
10,1.0517785648524474,0.28,0.92,0.42933333333333334,SVD,custom,,0.35
15,0.8936038865705626,0.18666666666666668,0.92,0.3103614457831326,KNN,custom,19.0,0.35
15,1.0514117672190888,0.18666666666666668,0.92,0.3103614457831326,SVD,custom,,0.35
20,0.8936038865705626,0.14,0.92,0.24301886792452834,KNN,custom,19.0,0.35
20,1.0447831775835807,0.14,0.92,0.24301886792452834,SVD,custom,,0.35
25,0.8936038865705626,0.11200000000000002,0.92,0.1996899224806202,KNN,custom,19.0,0.35
25,1.0636946550974806,0.11200000000000002,0.92,0.1996899224806202,SVD,custom,,0.35
30,0.8936038865705626,0.09333333333333334,0.92,0.1694736842105263,KNN,custom,19.0,0.35
30,1.046988303598155,0.09333333333333334,0.92,0.1694736842105263,SVD,custom,,0.35
35,0.8936038865705626,0.08,0.92,0.1472,KNN,custom,19.0,0.35
35,1.0226624685630752,0.08,0.92,0.1472,SVD,custom,,0.35
40,0.8936038865705626,0.07,0.92,0.13010101010101013,KNN,custom,19.0,0.35
40,1.028413150193789,0.07,0.92,0.13010101010101013,SVD,custom,,0.35
45,0.8936038865705626,0.06222222222222222,0.92,0.11656108597285068,KNN,custom,19.0,0.35
45,1.0367039090163261,0.06222222222222222,0.92,0.11656108597285068,SVD,custom,,0.35
50,0.8936038865705626,0.05600000000000001,0.92,0.10557377049180329,KNN,custom,19.0,0.35
50,1.0446102198548237,0.05600000000000001,0.92,0.10557377049180329,SVD,custom,,0.35
55,0.8936038865705626,0.05090909090909091,0.92,0.09647940074906368,KNN,custom,19.0,0.35
55,1.0548951838927108,0.05090909090909091,0.92,0.09647940074906368,SVD,custom,,0.35
60,0.8936038865705626,0.04666666666666667,0.92,0.08882758620689656,KNN,custom,19.0,0.35
60,1.0375931814090789,0.04666666666666667,0.92,0.08882758620689656,SVD,custom,,0.35
65,0.8936038865705626,0.04307692307692308,0.92,0.0823003194888179,KNN,custom,19.0,0.35
65,1.04657411960988,0.04307692307692308,0.92,0.0823003194888179,SVD,custom,,0.35
70,0.8936038865705626,0.04,0.92,0.07666666666666666,KNN,custom,19.0,0.35
70,1.0468314402024845,0.04,0.92,0.07666666666666666,SVD,custom,,0.35
75,0.8936038865705626,0.037333333333333336,0.92,0.07175487465181059,KNN,custom,19.0,0.35
75,1.0494313757256597,0.037333333333333336,0.92,0.07175487465181059,SVD,custom,,0.35
80,0.8936038865705626,0.035,0.92,0.067434554973822,KNN,custom,19.0,0.35
80,1.0486353963237436,0.035,0.92,0.067434554973822,SVD,custom,,0.35
85,0.8936038865705626,0.03294117647058823,0.92,0.06360493827160492,KNN,custom,19.0,0.35
85,1.0565469919842676,0.03294117647058823,0.92,0.06360493827160492,SVD,custom,,0.35
90,0.8936038865705626,0.03111111111111111,0.92,0.06018691588785047,KNN,custom,19.0,0.35
90,1.0427082225124007,0.03111111111111111,0.92,0.06018691588785047,SVD,custom,,0.35
95,0.8936038865705626,0.029473684210526315,0.92,0.05711751662971175,KNN,custom,19.0,0.35
95,1.0381811847884308,0.029473684210526315,0.92,0.05711751662971175,SVD,custom,,0.35
100,0.8936038865705626,0.028000000000000004,0.92,0.054345991561181445,KNN,custom,19.0,0.35
100,1.019886483670128,0.028000000000000004,0.92,0.054345991561181445,SVD,custom,,0.35
10,0.8932295457196775,0.28,0.92,0.42933333333333334,KNN,custom,20.0,0.35
10,1.0714543261045584,0.28,0.92,0.42933333333333334,SVD,custom,,0.35
15,0.8932295457196775,0.18666666666666668,0.92,0.3103614457831326,KNN,custom,20.0,0.35
15,1.0770746603598986,0.18666666666666668,0.92,0.3103614457831326,SVD,custom,,0.35
20,0.8932295457196775,0.14,0.92,0.24301886792452834,KNN,custom,20.0,0.35
20,1.0371445840072469,0.14,0.92,0.24301886792452834,SVD,custom,,0.35
25,0.8932295457196775,0.11200000000000002,0.92,0.1996899224806202,KNN,custom,20.0,0.35
25,1.0373154306463095,0.11200000000000002,0.92,0.1996899224806202,SVD,custom,,0.35
30,0.8932295457196775,0.09333333333333334,0.92,0.1694736842105263,KNN,custom,20.0,0.35
30,1.063542842641379,0.09333333333333334,0.92,0.1694736842105263,SVD,custom,,0.35
35,0.8932295457196775,0.08,0.92,0.1472,KNN,custom,20.0,0.35
35,1.061226976534362,0.08,0.92,0.1472,SVD,custom,,0.35
40,0.8932295457196775,0.07,0.92,0.13010101010101013,KNN,custom,20.0,0.35
40,1.0388456611750632,0.07,0.92,0.13010101010101013,SVD,custom,,0.35
45,0.8932295457196775,0.06222222222222222,0.92,0.11656108597285068,KNN,custom,20.0,0.35
45,1.0351289606555831,0.06222222222222222,0.92,0.11656108597285068,SVD,custom,,0.35
50,0.8932295457196775,0.05600000000000001,0.92,0.10557377049180329,KNN,custom,20.0,0.35
50,1.0570079384708075,0.05600000000000001,0.92,0.10557377049180329,SVD,custom,,0.35
55,0.8932295457196775,0.05090909090909091,0.92,0.09647940074906368,KNN,custom,20.0,0.35
55,1.0090340438676104,0.05090909090909091,0.92,0.09647940074906368,SVD,custom,,0.35
60,0.8932295457196775,0.04666666666666667,0.92,0.08882758620689656,KNN,custom,20.0,0.35
60,1.0133646695012106,0.04666666666666667,0.92,0.08882758620689656,SVD,custom,,0.35
65,0.8932295457196775,0.04307692307692308,0.92,0.0823003194888179,KNN,custom,20.0,0.35
65,1.0505820455711712,0.04307692307692308,0.92,0.0823003194888179,SVD,custom,,0.35
70,0.8932295457196775,0.04,0.92,0.07666666666666666,KNN,custom,20.0,0.35
70,1.066083322961284,0.04,0.92,0.07666666666666666,SVD,custom,,0.35
75,0.8932295457196775,0.037333333333333336,0.92,0.07175487465181059,KNN,custom,20.0,0.35
75,1.0206744746851457,0.037333333333333336,0.92,0.07175487465181059,SVD,custom,,0.35
80,0.8932295457196775,0.035,0.92,0.067434554973822,KNN,custom,20.0,0.35
80,1.0277176593716681,0.035,0.92,0.067434554973822,SVD,custom,,0.35
85,0.8932295457196775,0.03294117647058823,0.92,0.06360493827160492,KNN,custom,20.0,0.35
85,1.0294930405771658,0.03294117647058823,0.92,0.06360493827160492,SVD,custom,,0.35
90,0.8932295457196775,0.03111111111111111,0.92,0.06018691588785047,KNN,custom,20.0,0.35
90,1.0306605188015265,0.03111111111111111,0.92,0.06018691588785047,SVD,custom,,0.35
95,0.8932295457196775,0.029473684210526315,0.92,0.05711751662971175,KNN,custom,20.0,0.35
95,1.0455276856700266,0.029473684210526315,0.92,0.05711751662971175,SVD,custom,,0.35
100,0.8932295457196775,0.028000000000000004,0.92,0.054345991561181445,KNN,custom,20.0,0.35
100,1.0349285475615428,0.028000000000000004,0.92,0.054345991561181445,SVD,custom,,0.35
10,0.8930438987412948,0.28,0.92,0.42933333333333334,KNN,custom,21.0,0.35
10,1.04597590945414,0.28,0.92,0.42933333333333334,SVD,custom,,0.35
15,0.8930438987412948,0.18666666666666668,0.92,0.3103614457831326,KNN,custom,21.0,0.35
15,1.0244147958160652,0.18666666666666668,0.92,0.3103614457831326,SVD,custom,,0.35
20,0.8930438987412948,0.14,0.92,0.24301886792452834,KNN,custom,21.0,0.35
20,1.0228397374839233,0.14,0.92,0.24301886792452834,SVD,custom,,0.35
25,0.8930438987412948,0.11200000000000002,0.92,0.1996899224806202,KNN,custom,21.0,0.35
25,1.053653245128722,0.11200000000000002,0.92,0.1996899224806202,SVD,custom,,0.35
30,0.8930438987412948,0.09333333333333334,0.92,0.1694736842105263,KNN,custom,21.0,0.35
30,1.0244960646648011,0.09333333333333334,0.92,0.1694736842105263,SVD,custom,,0.35
35,0.8930438987412948,0.08,0.92,0.1472,KNN,custom,21.0,0.35
35,1.039717596680229,0.08,0.92,0.1472,SVD,custom,,0.35
40,0.8930438987412948,0.07,0.92,0.13010101010101013,KNN,custom,21.0,0.35
40,1.0388885211318322,0.07,0.92,0.13010101010101013,SVD,custom,,0.35
45,0.8930438987412948,0.06222222222222222,0.92,0.11656108597285068,KNN,custom,21.0,0.35
45,1.0455227788441221,0.06222222222222222,0.92,0.11656108597285068,SVD,custom,,0.35
50,0.8930438987412948,0.05600000000000001,0.92,0.10557377049180329,KNN,custom,21.0,0.35
50,1.0530618335320305,0.05600000000000001,0.92,0.10557377049180329,SVD,custom,,0.35
55,0.8930438987412948,0.05090909090909091,0.92,0.09647940074906368,KNN,custom,21.0,0.35
55,1.0324640246773011,0.05090909090909091,0.92,0.09647940074906368,SVD,custom,,0.35
60,0.8930438987412948,0.04666666666666667,0.92,0.08882758620689656,KNN,custom,21.0,0.35
60,1.028401067827386,0.04666666666666667,0.92,0.08882758620689656,SVD,custom,,0.35
65,0.8930438987412948,0.04307692307692308,0.92,0.0823003194888179,KNN,custom,21.0,0.35
65,1.0510882303475486,0.04307692307692308,0.92,0.0823003194888179,SVD,custom,,0.35
70,0.8930438987412948,0.04,0.92,0.07666666666666666,KNN,custom,21.0,0.35
70,1.0460158946963536,0.04,0.92,0.07666666666666666,SVD,custom,,0.35
75,0.8930438987412948,0.037333333333333336,0.92,0.07175487465181059,KNN,custom,21.0,0.35
75,1.0614514554490657,0.037333333333333336,0.92,0.07175487465181059,SVD,custom,,0.35
80,0.8930438987412948,0.035,0.92,0.067434554973822,KNN,custom,21.0,0.35
80,1.0389599391108515,0.035,0.92,0.067434554973822,SVD,custom,,0.35
85,0.8930438987412948,0.03294117647058823,0.92,0.06360493827160492,KNN,custom,21.0,0.35
85,1.0441514661129296,0.03294117647058823,0.92,0.06360493827160492,SVD,custom,,0.35
90,0.8930438987412948,0.03111111111111111,0.92,0.06018691588785047,KNN,custom,21.0,0.35
90,1.0692035976211514,0.03111111111111111,0.92,0.06018691588785047,SVD,custom,,0.35
95,0.8930438987412948,0.029473684210526315,0.92,0.05711751662971175,KNN,custom,21.0,0.35
95,1.0593386170496943,0.029473684210526315,0.92,0.05711751662971175,SVD,custom,,0.35
100,0.8930438987412948,0.028000000000000004,0.92,0.054345991561181445,KNN,custom,21.0,0.35
100,1.0370348214006215,0.028000000000000004,0.92,0.054345991561181445,SVD,custom,,0.35
10,0.8932975311688224,0.28,0.92,0.42933333333333334,KNN,custom,22.0,0.35
10,1.0409352159927827,0.278,0.9159999999999999,0.42654606365159126,SVD,custom,,0.35
15,0.8932975311688224,0.18666666666666668,0.92,0.3103614457831326,KNN,custom,22.0,0.35
15,1.0427267170482044,0.18666666666666668,0.92,0.3103614457831326,SVD,custom,,0.35
20,0.8932975311688224,0.14,0.92,0.24301886792452834,KNN,custom,22.0,0.35
20,1.0366760409798845,0.14,0.92,0.24301886792452834,SVD,custom,,0.35
25,0.8932975311688224,0.11200000000000002,0.92,0.1996899224806202,KNN,custom,22.0,0.35
25,1.0348232080981519,0.11200000000000002,0.92,0.1996899224806202,SVD,custom,,0.35
30,0.8932975311688224,0.09333333333333334,0.92,0.1694736842105263,KNN,custom,22.0,0.35
30,1.059439741898355,0.09333333333333334,0.92,0.1694736842105263,SVD,custom,,0.35
35,0.8932975311688224,0.08,0.92,0.1472,KNN,custom,22.0,0.35
35,1.027217584771314,0.08,0.92,0.1472,SVD,custom,,0.35
40,0.8932975311688224,0.07,0.92,0.13010101010101013,KNN,custom,22.0,0.35
40,1.031614294170588,0.07,0.92,0.13010101010101013,SVD,custom,,0.35
45,0.8932975311688224,0.06222222222222222,0.92,0.11656108597285068,KNN,custom,22.0,0.35
45,1.0408848173668384,0.06222222222222222,0.92,0.11656108597285068,SVD,custom,,0.35
50,0.8932975311688224,0.05600000000000001,0.92,0.10557377049180329,KNN,custom,22.0,0.35
50,1.0365599245087445,0.05600000000000001,0.92,0.10557377049180329,SVD,custom,,0.35
55,0.8932975311688224,0.05090909090909091,0.92,0.09647940074906368,KNN,custom,22.0,0.35
55,1.0437833832412102,0.05090909090909091,0.92,0.09647940074906368,SVD,custom,,0.35
60,0.8932975311688224,0.04666666666666667,0.92,0.08882758620689656,KNN,custom,22.0,0.35
60,1.0280990145716367,0.04666666666666667,0.92,0.08882758620689656,SVD,custom,,0.35
65,0.8932975311688224,0.04307692307692308,0.92,0.0823003194888179,KNN,custom,22.0,0.35
65,1.0627707634564376,0.04307692307692308,0.92,0.0823003194888179,SVD,custom,,0.35
70,0.8932975311688224,0.04,0.92,0.07666666666666666,KNN,custom,22.0,0.35
70,1.0664905465453265,0.04,0.92,0.07666666666666666,SVD,custom,,0.35
75,0.8932975311688224,0.037333333333333336,0.92,0.07175487465181059,KNN,custom,22.0,0.35
75,1.0437894565130321,0.037333333333333336,0.92,0.07175487465181059,SVD,custom,,0.35
80,0.8932975311688224,0.035,0.92,0.067434554973822,KNN,custom,22.0,0.35
80,1.050051489108612,0.035,0.92,0.067434554973822,SVD,custom,,0.35
85,0.8932975311688224,0.03294117647058823,0.92,0.06360493827160492,KNN,custom,22.0,0.35
85,1.062775703171597,0.03294117647058823,0.92,0.06360493827160492,SVD,custom,,0.35
90,0.8932975311688224,0.03111111111111111,0.92,0.06018691588785047,KNN,custom,22.0,0.35
90,1.0418434665976253,0.03111111111111111,0.92,0.06018691588785047,SVD,custom,,0.35
95,0.8932975311688224,0.029473684210526315,0.92,0.05711751662971175,KNN,custom,22.0,0.35
95,1.0660977992187635,0.029473684210526315,0.92,0.05711751662971175,SVD,custom,,0.35
100,0.8932975311688224,0.028000000000000004,0.92,0.054345991561181445,KNN,custom,22.0,0.35
100,1.0538329247691256,0.028000000000000004,0.92,0.054345991561181445,SVD,custom,,0.35
10,0.8932430261007188,0.28,0.92,0.42933333333333334,KNN,custom,23.0,0.35
10,1.0066814177098822,0.28,0.92,0.42933333333333334,SVD,custom,,0.35
15,0.8932430261007188,0.18666666666666668,0.92,0.3103614457831326,KNN,custom,23.0,0.35
15,1.0603185982770225,0.18666666666666668,0.92,0.3103614457831326,SVD,custom,,0.35
20,0.8932430261007188,0.14,0.92,0.24301886792452834,KNN,custom,23.0,0.35
20,1.0407009237126967,0.14,0.92,0.24301886792452834,SVD,custom,,0.35
25,0.8932430261007188,0.11200000000000002,0.92,0.1996899224806202,KNN,custom,23.0,0.35
25,1.0266252129483278,0.11200000000000002,0.92,0.1996899224806202,SVD,custom,,0.35
30,0.8932430261007188,0.09333333333333334,0.92,0.1694736842105263,KNN,custom,23.0,0.35
30,1.0510749490379523,0.09333333333333334,0.92,0.1694736842105263,SVD,custom,,0.35
35,0.8932430261007188,0.08,0.92,0.1472,KNN,custom,23.0,0.35
35,1.0388780996495741,0.08,0.92,0.1472,SVD,custom,,0.35
40,0.8932430261007188,0.07,0.92,0.13010101010101013,KNN,custom,23.0,0.35
40,1.0436201351602987,0.07,0.92,0.13010101010101013,SVD,custom,,0.35
45,0.8932430261007188,0.06222222222222222,0.92,0.11656108597285068,KNN,custom,23.0,0.35
45,1.0356953274258507,0.06222222222222222,0.92,0.11656108597285068,SVD,custom,,0.35
50,0.8932430261007188,0.05600000000000001,0.92,0.10557377049180329,KNN,custom,23.0,0.35
50,1.0306680184937782,0.05600000000000001,0.92,0.10557377049180329,SVD,custom,,0.35
55,0.8932430261007188,0.05090909090909091,0.92,0.09647940074906368,KNN,custom,23.0,0.35
55,1.055155425430828,0.05090909090909091,0.92,0.09647940074906368,SVD,custom,,0.35
60,0.8932430261007188,0.04666666666666667,0.92,0.08882758620689656,KNN,custom,23.0,0.35
60,1.042107170629318,0.04666666666666667,0.92,0.08882758620689656,SVD,custom,,0.35
65,0.8932430261007188,0.04307692307692308,0.92,0.0823003194888179,KNN,custom,23.0,0.35
65,1.0614230698480274,0.04307692307692308,0.92,0.0823003194888179,SVD,custom,,0.35
70,0.8932430261007188,0.04,0.92,0.07666666666666666,KNN,custom,23.0,0.35
70,1.047844892238526,0.04,0.92,0.07666666666666666,SVD,custom,,0.35
75,0.8932430261007188,0.037333333333333336,0.92,0.07175487465181059,KNN,custom,23.0,0.35
75,1.0557474673892353,0.037333333333333336,0.92,0.07175487465181059,SVD,custom,,0.35
80,0.8932430261007188,0.035,0.92,0.067434554973822,KNN,custom,23.0,0.35
80,1.0363340248917374,0.035,0.92,0.067434554973822,SVD,custom,,0.35
85,0.8932430261007188,0.03294117647058823,0.92,0.06360493827160492,KNN,custom,23.0,0.35
85,1.0525154372076748,0.03294117647058823,0.92,0.06360493827160492,SVD,custom,,0.35
90,0.8932430261007188,0.03111111111111111,0.92,0.06018691588785047,KNN,custom,23.0,0.35
90,1.0648086653041111,0.03111111111111111,0.92,0.06018691588785047,SVD,custom,,0.35
95,0.8932430261007188,0.029473684210526315,0.92,0.05711751662971175,KNN,custom,23.0,0.35
95,1.0531988680736244,0.029473684210526315,0.92,0.05711751662971175,SVD,custom,,0.35
100,0.8932430261007188,0.028000000000000004,0.92,0.054345991561181445,KNN,custom,23.0,0.35
100,1.0267576840376154,0.028000000000000004,0.92,0.054345991561181445,SVD,custom,,0.35
10,0.893155846953042,0.28,0.92,0.42933333333333334,KNN,custom,24.0,0.35
10,1.0551793642030707,0.28,0.92,0.42933333333333334,SVD,custom,,0.35
15,0.893155846953042,0.18666666666666668,0.92,0.3103614457831326,KNN,custom,24.0,0.35
15,1.0309476593399094,0.18666666666666668,0.92,0.3103614457831326,SVD,custom,,0.35
20,0.893155846953042,0.14,0.92,0.24301886792452834,KNN,custom,24.0,0.35
20,1.0143942959666217,0.14,0.92,0.24301886792452834,SVD,custom,,0.35
25,0.893155846953042,0.11200000000000002,0.92,0.1996899224806202,KNN,custom,24.0,0.35
25,1.0480704638819336,0.11200000000000002,0.92,0.1996899224806202,SVD,custom,,0.35
30,0.893155846953042,0.09333333333333334,0.92,0.1694736842105263,KNN,custom,24.0,0.35
30,1.0352790954206188,0.09333333333333334,0.92,0.1694736842105263,SVD,custom,,0.35
35,0.893155846953042,0.08,0.92,0.1472,KNN,custom,24.0,0.35
35,1.0361088255618198,0.08,0.92,0.1472,SVD,custom,,0.35
40,0.893155846953042,0.07,0.92,0.13010101010101013,KNN,custom,24.0,0.35
40,1.0216467601992756,0.07,0.92,0.13010101010101013,SVD,custom,,0.35
45,0.893155846953042,0.06222222222222222,0.92,0.11656108597285068,KNN,custom,24.0,0.35
45,1.046067886617167,0.06222222222222222,0.92,0.11656108597285068,SVD,custom,,0.35
50,0.893155846953042,0.05600000000000001,0.92,0.10557377049180329,KNN,custom,24.0,0.35
50,1.0377382037315024,0.05600000000000001,0.92,0.10557377049180329,SVD,custom,,0.35
55,0.893155846953042,0.05090909090909091,0.92,0.09647940074906368,KNN,custom,24.0,0.35
55,1.0679503344113632,0.05090909090909091,0.92,0.09647940074906368,SVD,custom,,0.35
60,0.893155846953042,0.04666666666666667,0.92,0.08882758620689656,KNN,custom,24.0,0.35
60,1.0390942573440192,0.04666666666666667,0.92,0.08882758620689656,SVD,custom,,0.35
65,0.893155846953042,0.04307692307692308,0.92,0.0823003194888179,KNN,custom,24.0,0.35
65,1.016395675605964,0.04307692307692308,0.92,0.0823003194888179,SVD,custom,,0.35
70,0.893155846953042,0.04,0.92,0.07666666666666666,KNN,custom,24.0,0.35
70,1.0440620717712432,0.04,0.92,0.07666666666666666,SVD,custom,,0.35
75,0.893155846953042,0.037333333333333336,0.92,0.07175487465181059,KNN,custom,24.0,0.35
75,1.0485248430890761,0.037333333333333336,0.92,0.07175487465181059,SVD,custom,,0.35
80,0.893155846953042,0.035,0.92,0.067434554973822,KNN,custom,24.0,0.35
80,1.0560195625942133,0.035,0.92,0.067434554973822,SVD,custom,,0.35
85,0.893155846953042,0.03294117647058823,0.92,0.06360493827160492,KNN,custom,24.0,0.35
85,1.0335369700265398,0.03294117647058823,0.92,0.06360493827160492,SVD,custom,,0.35
90,0.893155846953042,0.03111111111111111,0.92,0.06018691588785047,KNN,custom,24.0,0.35
90,1.0635236345367196,0.03111111111111111,0.92,0.06018691588785047,SVD,custom,,0.35
95,0.893155846953042,0.029473684210526315,0.92,0.05711751662971175,KNN,custom,24.0,0.35
95,1.0486924213577538,0.029473684210526315,0.92,0.05711751662971175,SVD,custom,,0.35
100,0.893155846953042,0.028000000000000004,0.92,0.054345991561181445,KNN,custom,24.0,0.35
100,1.0420569623197447,0.028000000000000004,0.92,0.054345991561181445,SVD,custom,,0.35
10,0.8931477253495406,0.28,0.92,0.42933333333333334,KNN,custom,25.0,0.35
10,1.0430902907333597,0.28,0.92,0.42933333333333334,SVD,custom,,0.35
15,0.8931477253495406,0.18666666666666668,0.92,0.3103614457831326,KNN,custom,25.0,0.35
15,1.025253878872172,0.18666666666666668,0.92,0.3103614457831326,SVD,custom,,0.35
20,0.8931477253495406,0.14,0.92,0.24301886792452834,KNN,custom,25.0,0.35
20,1.0432509141991961,0.14,0.92,0.24301886792452834,SVD,custom,,0.35
25,0.8931477253495406,0.11200000000000002,0.92,0.1996899224806202,KNN,custom,25.0,0.35
25,1.035906234299371,0.11200000000000002,0.92,0.1996899224806202,SVD,custom,,0.35
30,0.8931477253495406,0.09333333333333334,0.92,0.1694736842105263,KNN,custom,25.0,0.35
30,1.043680716687356,0.09333333333333334,0.92,0.1694736842105263,SVD,custom,,0.35
35,0.8931477253495406,0.08,0.92,0.1472,KNN,custom,25.0,0.35
35,1.0397845654774762,0.08,0.92,0.1472,SVD,custom,,0.35
40,0.8931477253495406,0.07,0.92,0.13010101010101013,KNN,custom,25.0,0.35
40,1.0265453176818136,0.07,0.92,0.13010101010101013,SVD,custom,,0.35
45,0.8931477253495406,0.06222222222222222,0.92,0.11656108597285068,KNN,custom,25.0,0.35
45,1.0362892131054429,0.06222222222222222,0.92,0.11656108597285068,SVD,custom,,0.35
50,0.8931477253495406,0.05600000000000001,0.92,0.10557377049180329,KNN,custom,25.0,0.35
50,1.0435999696442813,0.05600000000000001,0.92,0.10557377049180329,SVD,custom,,0.35
55,0.8931477253495406,0.05090909090909091,0.92,0.09647940074906368,KNN,custom,25.0,0.35
55,1.0489445631691494,0.05090909090909091,0.92,0.09647940074906368,SVD,custom,,0.35
60,0.8931477253495406,0.04666666666666667,0.92,0.08882758620689656,KNN,custom,25.0,0.35
60,1.0500232131418046,0.04666666666666667,0.92,0.08882758620689656,SVD,custom,,0.35
65,0.8931477253495406,0.04307692307692308,0.92,0.0823003194888179,KNN,custom,25.0,0.35
65,1.0224439015425122,0.04307692307692308,0.92,0.0823003194888179,SVD,custom,,0.35
70,0.8931477253495406,0.04,0.92,0.07666666666666666,KNN,custom,25.0,0.35
70,1.025807170203591,0.04,0.92,0.07666666666666666,SVD,custom,,0.35
75,0.8931477253495406,0.037333333333333336,0.92,0.07175487465181059,KNN,custom,25.0,0.35
75,1.046026268888628,0.037333333333333336,0.92,0.07175487465181059,SVD,custom,,0.35
80,0.8931477253495406,0.035,0.92,0.067434554973822,KNN,custom,25.0,0.35
80,1.0249887308983525,0.035,0.92,0.067434554973822,SVD,custom,,0.35
85,0.8931477253495406,0.03294117647058823,0.92,0.06360493827160492,KNN,custom,25.0,0.35
85,1.050514182198092,0.03294117647058823,0.92,0.06360493827160492,SVD,custom,,0.35
90,0.8931477253495406,0.03111111111111111,0.92,0.06018691588785047,KNN,custom,25.0,0.35
90,1.0474007789282505,0.03111111111111111,0.92,0.06018691588785047,SVD,custom,,0.35
95,0.8931477253495406,0.029473684210526315,0.92,0.05711751662971175,KNN,custom,25.0,0.35
95,1.0650147635139904,0.029473684210526315,0.92,0.05711751662971175,SVD,custom,,0.35
100,0.8931477253495406,0.028000000000000004,0.92,0.054345991561181445,KNN,custom,25.0,0.35
100,1.0348147107239993,0.028000000000000004,0.92,0.054345991561181445,SVD,custom,,0.35
10,0.8931000818885266,0.28,0.92,0.42933333333333334,KNN,custom,26.0,0.35
10,1.0426204674338595,0.28,0.92,0.42933333333333334,SVD,custom,,0.35
15,0.8931000818885266,0.18666666666666668,0.92,0.3103614457831326,KNN,custom,26.0,0.35
15,1.0493999179771993,0.18666666666666668,0.92,0.3103614457831326,SVD,custom,,0.35
20,0.8931000818885266,0.14,0.92,0.24301886792452834,KNN,custom,26.0,0.35
20,1.0307652056486518,0.14,0.92,0.24301886792452834,SVD,custom,,0.35
25,0.8931000818885266,0.11200000000000002,0.92,0.1996899224806202,KNN,custom,26.0,0.35
25,1.0475176600353837,0.11200000000000002,0.92,0.1996899224806202,SVD,custom,,0.35
30,0.8931000818885266,0.09333333333333334,0.92,0.1694736842105263,KNN,custom,26.0,0.35
30,1.0420130900537203,0.09333333333333334,0.92,0.1694736842105263,SVD,custom,,0.35
35,0.8931000818885266,0.08,0.92,0.1472,KNN,custom,26.0,0.35
35,1.0445271312425988,0.08,0.92,0.1472,SVD,custom,,0.35
40,0.8931000818885266,0.07,0.92,0.13010101010101013,KNN,custom,26.0,0.35
40,1.0510465933669029,0.07,0.92,0.13010101010101013,SVD,custom,,0.35
45,0.8931000818885266,0.06222222222222222,0.92,0.11656108597285068,KNN,custom,26.0,0.35
45,1.0195447037882175,0.06222222222222222,0.92,0.11656108597285068,SVD,custom,,0.35
50,0.8931000818885266,0.05600000000000001,0.92,0.10557377049180329,KNN,custom,26.0,0.35
50,1.0238416884869743,0.05600000000000001,0.92,0.10557377049180329,SVD,custom,,0.35
55,0.8931000818885266,0.05090909090909091,0.92,0.09647940074906368,KNN,custom,26.0,0.35
55,1.0576261619646972,0.05090909090909091,0.92,0.09647940074906368,SVD,custom,,0.35
60,0.8931000818885266,0.04666666666666667,0.92,0.08882758620689656,KNN,custom,26.0,0.35
60,1.0261937905206013,0.04666666666666667,0.92,0.08882758620689656,SVD,custom,,0.35
65,0.8931000818885266,0.04307692307692308,0.92,0.0823003194888179,KNN,custom,26.0,0.35
65,1.021839116784748,0.04307692307692308,0.92,0.0823003194888179,SVD,custom,,0.35
70,0.8931000818885266,0.04,0.92,0.07666666666666666,KNN,custom,26.0,0.35
70,1.0518746530571659,0.04,0.92,0.07666666666666666,SVD,custom,,0.35
75,0.8931000818885266,0.037333333333333336,0.92,0.07175487465181059,KNN,custom,26.0,0.35
75,1.0629390516835158,0.037333333333333336,0.92,0.07175487465181059,SVD,custom,,0.35
80,0.8931000818885266,0.035,0.92,0.067434554973822,KNN,custom,26.0,0.35
80,1.0297413288571682,0.035,0.92,0.067434554973822,SVD,custom,,0.35
85,0.8931000818885266,0.03294117647058823,0.92,0.06360493827160492,KNN,custom,26.0,0.35
85,1.0329415397073696,0.03294117647058823,0.92,0.06360493827160492,SVD,custom,,0.35
90,0.8931000818885266,0.03111111111111111,0.92,0.06018691588785047,KNN,custom,26.0,0.35
90,1.0573801962883627,0.03111111111111111,0.92,0.06018691588785047,SVD,custom,,0.35
95,0.8931000818885266,0.029473684210526315,0.92,0.05711751662971175,KNN,custom,26.0,0.35
95,1.0513086772736528,0.029473684210526315,0.92,0.05711751662971175,SVD,custom,,0.35
100,0.8931000818885266,0.028000000000000004,0.92,0.054345991561181445,KNN,custom,26.0,0.35
100,1.0216401431063629,0.028000000000000004,0.92,0.054345991561181445,SVD,custom,,0.35
